Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-October-2017,2430.70,2456.60,2416.20,2435.85,2429.920634920634920634,567,134,1377765.00,344,60.67,40.40,5.15
19-October-2017,2450.00,2451.00,2420.00,2433.20,2440.630769230769230769,130,38,317282.00,86,66.15,31.00,-16.80
18-October-2017,2436.20,2465.00,2425.50,2443.20,2437.841176470588235294,170,60,414433.00,86,50.59,39.50,7.00
17-October-2017,2444.65,2475.00,2433.05,2443.45,2444.438993710691823899,795,150,1943329.00,513,64.53,41.95,-1.20
16-October-2017,2479.95,2487.05,2425.25,2444.65,2453.059927797833935018,1385,315,3397488.00,688,49.68,61.80,-35.30
13-October-2017,2421.70,2470.00,2409.00,2452.55,2429.028944911297852474,1071,316,2601490.00,688,64.24,61.00,30.85
12-October-2017,2386.00,2450.00,2375.00,2426.75,2405.356951871657754010,3740,232,8996035.00,1831,48.96,75.00,40.75
11-October-2017,2403.20,2412.35,2382.10,2388.75,2392.140221402214022140,542,106,1296540.00,366,67.53,30.25,-14.45
10-October-2017,2408.60,2423.65,2400.00,2411.15,2407.280991735537190082,605,121,1456405.00,377,62.31,23.65,2.55
9-October-2017,2499.95,2499.95,2395.00,2403.35,2410.370464135021097046,1185,224,2856289.00,504,42.53,104.95,-96.60
6-October-2017,2451.75,2460.00,2405.95,2414.80,2421.144192256341789052,749,176,1813437.00,277,36.98,54.05,-36.95
5-October-2017,2447.35,2447.35,2422.00,2437.35,2431.164031620553359683,506,114,1230169.00,236,46.64,25.35,-10.00
4-October-2017,2474.00,2474.00,2420.05,2448.15,2447.127225130890052356,1910,286,4674013.00,1150,60.21,53.95,-25.85
3-October-2017,2520.00,2520.00,2460.00,2468.70,2481.654506437768240343,932,182,2312902.00,543,58.26,60.00,-51.30
29-September-2017,2449.00,2550.00,2420.10,2497.20,2480.211167512690355329,985,244,2443008.00,749,76.04,129.90,48.20
28-September-2017,2394.80,2474.90,2377.10,2443.65,2418.484573502722323049,551,165,1332585.00,359,65.15,97.80,48.85
27-September-2017,2449.10,2449.10,2390.85,2393.80,2405.268251273344651952,589,135,1416703.00,299,50.76,58.25,-55.30
26-September-2017,2428.00,2468.00,2412.30,2448.25,2431.618975903614457831,664,157,1614595.00,430,64.76,55.70,20.25
25-September-2017,2485.00,2490.00,2400.00,2426.50,2437.406685236768802228,3231,598,7875261.00,1003,31.04,90.00,-58.50
22-September-2017,2441.90,2455.00,2408.95,2428.05,2428.374771480804387568,547,156,1328321.00,334,61.06,46.05,-13.85
21-September-2017,2404.00,2450.00,2380.00,2437.85,2414.075078206465067778,959,231,2315098.00,495,51.62,70.00,33.85
20-September-2017,2410.00,2413.00,2385.05,2387.60,2390.899408284023668639,338,91,808124.00,192,56.80,27.95,-22.40
19-September-2017,2408.40,2427.95,2390.00,2402.25,2401.672932330827067669,532,137,1277690.00,282,53.01,37.95,-6.15
18-September-2017,2444.25,2449.05,2400.00,2409.55,2411.590954274353876739,2012,315,4852121.00,1392,69.18,49.05,-34.70
15-September-2017,2381.70,2455.55,2370.00,2410.90,2413.346379647749510763,1022,261,2466440.00,514,50.29,85.55,29.20
14-September-2017,2448.80,2448.80,2372.30,2381.05,2390.212614445574771108,983,229,2349579.00,607,61.75,76.50,-67.75
13-September-2017,2450.00,2450.00,2401.05,2415.30,2425.799242424242424242,792,150,1921233.00,491,61.99,48.95,-34.70
12-September-2017,2436.05,2459.50,2417.35,2430.00,2430.300699300699300699,286,85,695066.00,184,64.34,42.15,-6.05
11-September-2017,2470.00,2470.00,2425.00,2434.15,2435.395703395703395703,1443,237,3514276.00,781,54.12,45.00,-35.85
8-September-2017,2469.20,2479.90,2436.20,2457.50,2457.524720893141945773,627,142,1540868.00,386,61.56,43.70,-11.70
7-September-2017,2441.10,2464.00,2412.00,2448.35,2441.598790322580645161,992,220,2422066.00,661,66.63,52.00,7.25
6-September-2017,2425.40,2460.00,2425.00,2447.10,2435.497142857142857142,525,143,1278636.00,327,62.29,35.00,21.70
5-September-2017,2418.15,2495.00,2411.00,2442.85,2430.113782051282051282,624,165,1516391.00,459,73.56,84.00,24.70
4-September-2017,2499.00,2499.00,2400.00,2423.15,2415.615751789976133651,838,207,2024286.00,452,53.94,99.00,-75.85
1-September-2017,2411.00,2436.00,2411.00,2424.65,2422.336391437308868501,654,126,1584208.00,392,59.94,25.00,13.65
31-August-2017,2421.45,2425.00,2380.00,2391.50,2402.842778793418647166,547,151,1314355.00,290,53.02,45.00,-29.95
30-August-2017,2415.15,2429.85,2374.10,2421.65,2417.188612099644128113,562,144,1358460.00,261,46.44,55.75,6.50
29-August-2017,2398.00,2440.00,2391.50,2431.70,2420.666666666666666666,333,103,806082.00,182,54.65,48.50,33.70
28-August-2017,2385.25,2430.00,2385.25,2410.65,2403.343721356553620531,1091,221,2622048.00,824,75.53,44.75,25.40
24-August-2017,2380.55,2421.45,2360.10,2384.85,2383.557213930348258706,1206,247,2874570.00,722,59.87,61.35,4.30
