Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-August-2017,1779.00,1798.50,1752.00,1776.60,1769.290675084992714910,4118,208,7285939.00,658,15.98,46.50,-2.40
11-August-2017,1743.50,1775.00,1717.00,1755.25,1731.047212915016752969,3283,188,5683028.00,677,20.62,58.00,11.75
10-August-2017,1795.00,1795.00,1715.70,1785.00,1769.194690265486725663,4294,104,7596922.00,148,3.45,79.30,-10.00
9-August-2017,1777.00,1810.00,1771.00,1802.15,1784.649557522123893805,2260,75,4033308.00,158,6.99,39.00,25.15
8-August-2017,1790.00,1811.00,1774.25,1799.05,1790.839449541284403669,218,67,390403.00,146,66.97,36.75,9.05
7-August-2017,1783.65,1820.00,1770.00,1800.10,1790.447257383966244725,237,54,424336.00,171,72.15,50.00,16.45
4-August-2017,1750.00,1802.20,1741.50,1795.15,1770.126760563380281690,284,93,502716.00,211,74.30,60.70,45.15
3-August-2017,1771.40,1777.60,1751.00,1755.05,1765.010738865596076259,50564,140,89246003.00,50263,99.40,26.60,-16.35
2-August-2017,1809.05,1818.00,1768.25,1773.00,1774.419075144508670520,692,146,1227898.00,576,83.24,49.75,-36.05
1-August-2017,1800.00,1810.00,1774.75,1787.10,1782.570215654418801326,89866,171,160192455.00,349,0.39,35.25,-12.90
31-July-2017,1792.05,1804.25,1772.60,1778.55,1782.859804791481810115,1127,124,2009283.00,569,50.49,31.65,-13.50
28-July-2017,1811.80,1820.00,1791.15,1804.65,1802.612188365650969529,361,70,650743.00,247,68.42,28.85,-7.15
27-July-2017,1783.00,1826.00,1775.05,1815.75,1801.995121951219512195,820,182,1477636.00,564,68.78,50.95,32.75
26-July-2017,1795.00,1795.00,1761.00,1766.20,1783.780607247796278158,1021,127,1821240.00,820,80.31,34.00,-28.80
25-July-2017,1753.60,1802.00,1753.60,1780.00,1780.010316700333405559,143069,261,254664296.00,141958,99.22,48.40,26.40
24-July-2017,1803.45,1807.55,1743.00,1768.10,1772.344925597726132753,5981,553,10600395.00,2163,36.16,64.55,-35.35
21-July-2017,1807.00,1813.00,1795.85,1800.10,1803.901234567901234567,324,96,584464.00,213,65.74,17.15,-6.90
20-July-2017,1822.20,1822.20,1800.00,1810.45,1807.548561151079136690,1112,269,2009994.00,708,63.67,22.20,-11.75
19-July-2017,1804.40,1854.00,1789.30,1798.75,1800.989681871325904062,122309,908,220277247.00,100044,81.80,64.70,-5.65
18-July-2017,1820.00,1827.45,1786.00,1798.25,1803.186335403726708074,644,184,1161252.00,564,87.58,41.45,-21.75
17-July-2017,1890.00,1890.00,1800.95,1812.25,1817.141742522756827048,769,155,1397382.00,521,67.75,89.05,-77.75
14-July-2017,1817.00,1820.00,1804.95,1814.45,1815.848484848484848484,1287,122,2336997.00,679,52.76,15.05,-2.55
13-July-2017,1823.75,1823.75,1792.00,1813.30,1805.077239958805355303,971,147,1752730.00,725,74.67,31.75,-10.45
12-July-2017,1809.00,1818.00,1809.00,1811.40,1812.238839285714285714,448,54,811883.00,367,81.92,9.00,2.40
11-July-2017,1830.00,1832.05,1812.00,1815.00,1822.252538071065989847,788,185,1435935.00,531,67.39,20.05,-15.00
10-July-2017,1880.00,1880.00,1826.25,1830.00,1836.107045330420535226,1831,454,3361912.00,1711,93.45,53.75,-50.00
7-July-2017,1847.00,1850.00,1812.00,1823.15,1827.514501891551071878,793,243,1449219.00,535,67.47,38.00,-23.85
6-July-2017,1849.90,1850.00,1832.55,1839.05,1842.309815950920245398,326,73,600593.00,191,58.59,17.45,-10.85
5-July-2017,1893.60,1893.60,1837.50,1839.60,1843.699346405228758169,459,126,846258.00,283,61.66,56.10,-54.00
4-July-2017,1846.45,1856.35,1845.05,1850.05,1851.013991769547325102,1215,178,2248982.00,837,68.89,11.30,3.60
3-July-2017,1835.00,1854.90,1825.35,1834.90,1837.877446808510638297,1175,134,2159506.00,706,60.09,29.55,-0.10
30-June-2017,1816.45,1844.95,1816.45,1826.30,1827.100502512562814070,199,73,363593.00,124,62.31,28.50,9.85
29-June-2017,1850.00,1922.00,1813.00,1825.85,1830.193089430894308943,492,119,900455.00,306,62.20,109.00,-24.15
28-June-2017,1805.00,1860.00,1800.00,1839.25,1827.340791738382099827,1162,303,2123370.00,474,40.79,60.00,34.25
27-June-2017,1837.95,1846.80,1809.00,1811.60,1823.996466431095406360,566,170,1032382.00,242,42.76,37.80,-26.35
23-June-2017,1825.60,1830.00,1812.70,1819.95,1822.438202247191011235,178,76,324394.00,119,66.85,17.30,-5.65
22-June-2017,1854.00,1854.05,1820.00,1826.90,1835.357019064124783362,577,130,1059001.00,327,56.67,34.05,-27.10
21-June-2017,1886.70,1895.00,1828.00,1835.10,1859.169179229480737018,597,148,1109924.00,326,54.61,67.00,-51.60
20-June-2017,1901.95,1905.40,1860.00,1880.35,1889.727717923604309500,1021,193,1929412.00,590,57.79,45.40,-21.60
19-June-2017,1973.95,1973.95,1890.00,1898.90,1909.268142681426814268,813,175,1552235.00,593,72.94,83.95,-75.05
16-June-2017,1925.00,1958.60,1910.00,1912.00,1925.333333333333333333,1416,217,2726272.00,776,54.80,48.60,-13.00
15-June-2017,1911.65,1930.00,1888.00,1914.65,1910.816386969397828232,1013,214,1935657.00,554,54.69,42.00,3.00
14-June-2017,1862.40,1900.00,1862.00,1892.40,1878.596083231334149326,817,201,1534813.00,433,53.00,38.00,30.00
13-June-2017,1858.00,1895.85,1843.00,1874.40,1875.656932386214154169,3801,457,7129372.00,1978,52.04,52.85,16.40
12-June-2017,1821.10,1900.00,1821.10,1855.35,1856.656031346207668625,3573,463,6633832.00,1942,54.35,78.90,34.25
9-June-2017,1778.00,1802.00,1778.00,1799.85,1792.347328244274809160,262,105,469595.00,175,66.79,24.00,21.85
8-June-2017,1799.85,1809.00,1772.50,1792.95,1800.135986733001658374,603,162,1085482.00,424,70.32,36.50,-6.90
7-June-2017,1789.95,1815.20,1772.50,1792.15,1788.734939759036144578,166,68,296930.00,86,51.81,42.70,2.20
6-June-2017,1776.20,1799.80,1762.00,1772.30,1777.492273730684326710,453,126,805204.00,258,56.95,37.80,-3.90
5-June-2017,1765.00,1804.95,1765.00,1796.90,1792.309352517985611510,417,98,747393.00,323,77.46,39.95,31.90
2-June-2017,1790.00,1806.30,1770.00,1774.70,1786.866050808314087759,1299,256,2321139.00,599,46.11,36.30,-15.30
1-June-2017,1740.10,1814.00,1740.10,1806.30,1805.425641025641025641,195,69,352058.00,130,66.67,73.90,66.20
31-May-2017,1807.70,1808.95,1782.00,1789.55,1795.017647058823529411,170,68,305153.00,98,57.65,26.95,-18.15
30-May-2017,1792.75,1804.00,1783.25,1786.00,1788.757575757575757575,165,49,295145.00,99,60.00,20.75,-6.75
29-May-2017,1790.00,1819.80,1790.00,1810.50,1808.017621145374449339,227,66,410420.00,164,72.25,29.80,20.50
26-May-2017,1816.30,1859.00,1802.30,1807.30,1826.914979757085020242,494,128,902496.00,255,51.62,56.70,-9.00
25-May-2017,1768.75,1848.00,1767.55,1806.65,1806.499457111834961997,921,89,1663786.00,285,30.94,80.45,37.90
24-May-2017,1777.10,1798.95,1760.15,1774.55,1779.275132275132275132,189,58,336283.00,138,73.02,38.80,-2.55
23-May-2017,1848.30,1853.00,1761.00,1783.80,1803.385239852398523985,1355,279,2443587.00,811,59.85,92.00,-64.50
22-May-2017,1821.00,1921.00,1821.00,1852.30,1874.789860997547015535,1223,209,2292868.00,406,33.20,100.00,31.30
19-May-2017,1925.00,1942.15,1860.00,1877.75,1885.500504540867810292,2973,386,5605593.00,1391,46.79,82.15,-47.25
18-May-2017,1999.95,1999.95,1907.95,1922.10,1942.974637681159420289,1104,202,2145044.00,635,57.52,92.00,-77.85
17-May-2017,1957.85,1974.80,1936.60,1953.55,1962.811764705882352941,425,99,834195.00,242,56.94,38.20,-4.30
16-May-2017,2024.95,2024.95,1940.00,1953.95,1970.957377049180327868,610,152,1202284.00,307,50.33,84.95,-71.00
15-May-2017,1956.15,1972.00,1920.40,1947.90,1951.448051948051948051,770,144,1502615.00,355,46.10,51.60,-8.25
12-May-2017,2005.95,2005.95,1911.45,1919.05,1924.128612716763005780,692,108,1331497.00,522,75.43,94.50,-86.90
11-May-2017,2024.95,2024.95,1910.00,1917.75,1942.496411483253588516,836,206,1623927.00,393,47.01,114.95,-107.20
10-May-2017,1971.00,1979.00,1945.00,1955.45,1963.506688963210702341,598,164,1174177.00,333,55.69,34.00,-15.55
9-May-2017,1962.35,1984.00,1955.85,1969.25,1967.367219917012448132,482,93,948271.00,317,65.77,28.15,6.90
8-May-2017,2015.00,2015.00,1965.00,1972.05,1983.826785714285714285,560,128,1110943.00,319,56.96,50.00,-42.95
5-May-2017,2068.85,2068.85,1957.55,1965.05,1979.151898734177215189,237,85,469059.00,109,45.99,111.30,-103.80
4-May-2017,2091.95,2091.95,1978.25,2003.70,2008.327800829875518672,964,262,1936028.00,428,44.40,113.70,-88.25
3-May-2017,1983.75,2001.45,1960.95,1990.85,1977.642951251646903820,759,210,1501031.00,380,50.07,40.50,7.10
2-May-2017,1965.00,1990.00,1891.10,1972.25,1970.074292452830188679,848,175,1670623.00,569,67.10,98.90,7.25
28-April-2017,1989.95,1989.95,1946.70,1962.25,1967.925373134328358208,1005,211,1977765.00,453,45.07,43.25,-27.70
27-April-2017,2095.00,2095.00,1955.60,1972.40,1985.139030612244897959,784,185,1556349.00,469,59.82,139.40,-122.60
26-April-2017,2040.00,2045.00,1985.00,1994.70,2012.260893854748603351,1790,306,3601947.00,1041,58.16,60.00,-45.30
25-April-2017,2063.00,2090.00,2019.00,2036.50,2052.841231657445273033,4157,721,8533661.00,2390,57.49,71.00,-26.50
24-April-2017,1955.00,2051.80,1924.00,2024.25,2004.557380639509417433,4566,623,9152809.00,2827,61.91,127.80,69.25
21-April-2017,1936.50,1960.45,1920.00,1928.60,1943.945812807881773399,406,121,789242.00,195,48.03,40.45,-7.90
20-April-2017,1995.00,2000.00,1915.90,1935.50,1960.915841584158415841,1212,300,2376630.00,563,46.45,84.10,-59.50
19-April-2017,1920.00,2000.00,1904.05,1971.05,1951.655093910073989755,1757,384,3429058.00,913,51.96,95.95,51.05
18-April-2017,1946.40,1971.20,1906.00,1917.55,1937.857826384142173615,1463,319,2835086.00,878,60.01,65.20,-28.85
17-April-2017,1860.40,1934.95,1855.00,1912.20,1905.016411997736276174,1767,287,3366164.00,858,48.56,79.95,51.80
13-April-2017,1866.45,1877.50,1855.00,1858.80,1865.902892561983471074,484,137,903097.00,376,77.69,22.50,-7.65
