Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2017,970.00,979.65,964.00,971.45,970.489484705840239122,55871,2053,54222218.00,14212,25.44,15.65,1.45
27-January-2017,981.00,989.00,965.00,969.10,975.225660552002692696,95072,2850,92716654.00,32356,34.03,24.00,-11.90
25-January-2017,976.15,981.25,970.00,977.20,977.359325637910085054,65840,2194,64349338.00,18474,28.06,11.25,1.05
24-January-2017,962.25,979.00,953.80,973.85,965.999152978981653699,114519,3700,110625257.00,24187,21.12,25.20,11.60
23-January-2017,969.00,973.50,958.00,964.25,963.959569641584030073,77145,2791,74364661.00,14660,19.00,15.50,-4.75
20-January-2017,960.00,977.40,945.00,965.80,967.401435792249652040,68255,2429,66029985.00,15499,22.71,32.40,5.80
19-January-2017,962.70,965.00,954.45,960.05,959.487080023808057796,48723,1761,46749089.00,14865,30.51,10.55,-2.65
18-January-2017,960.00,971.20,956.55,961.15,965.396038504257682339,108040,2799,104301388.00,62364,57.72,14.65,1.15
17-January-2017,947.00,963.50,937.75,960.15,952.399363764498373977,126997,4678,120951862.00,43253,34.06,25.75,13.15
16-January-2017,932.85,941.60,927.00,934.75,936.572409398645957785,62775,2446,58793333.00,20450,32.58,14.60,1.90
13-January-2017,938.95,938.95,927.50,932.85,932.186197374891250898,52874,1741,49288413.00,9221,17.44,11.45,-6.10
12-January-2017,934.10,939.50,925.30,932.75,932.515997698329117222,92107,2865,85891251.00,13411,14.56,14.20,-1.35
11-January-2017,927.50,939.50,922.50,934.10,932.227863679009637996,82071,2752,76508873.00,28047,34.17,17.00,6.60
10-January-2017,918.40,928.00,908.50,924.35,919.512805880970762982,89373,3976,82179618.00,23210,25.97,19.50,5.95
9-January-2017,930.00,933.85,907.00,910.30,915.952013798342966849,97403,3506,89216474.00,36224,37.19,26.85,-19.70
6-January-2017,916.00,931.40,916.00,927.70,926.671476714767147671,99999,3832,92666221.00,28322,28.32,15.40,11.70
5-January-2017,914.00,919.80,902.20,916.45,909.379649405830360591,176044,4096,160090831.00,101911,57.89,17.60,2.45
4-January-2017,902.45,914.80,900.00,906.15,906.705747796064186150,116723,4661,105833415.00,27948,23.94,14.80,3.70
3-January-2017,912.80,912.80,896.05,898.55,902.843453251438042312,102570,3294,92604653.00,28081,27.38,16.75,-14.25
2-January-2017,895.00,908.35,882.80,903.55,897.488903901798574906,78451,2863,70408902.00,16819,21.44,25.55,8.55
