Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-April-2017,496.50,499.95,487.00,487.95,490.238286549529859386,361913,5355,177423609.00,116628,32.23,12.95,-8.55
19-April-2017,499.90,501.50,488.10,499.25,495.731788278109940210,400072,4715,198328408.00,140831,35.20,13.40,-0.65
18-April-2017,504.10,508.75,496.30,498.00,505.126640425421859435,599311,3845,302727952.00,302572,50.49,12.45,-6.10
17-April-2017,506.80,509.00,501.05,502.45,504.228947956220683493,210419,4206,106099351.00,50445,23.97,7.95,-4.35
13-April-2017,505.50,511.00,502.65,506.70,506.769344228154209900,408145,3779,206835374.00,100002,24.50,8.35,1.20
12-April-2017,515.00,519.85,503.65,505.70,511.295588727411798451,334688,4422,171124498.00,94333,28.19,16.20,-9.30
11-April-2017,511.80,516.00,508.00,513.65,513.435011456528308526,784269,3903,402671163.00,589336,75.14,8.00,1.85
10-April-2017,503.00,512.85,503.00,510.75,509.337474966379969234,413444,4817,210582523.00,157411,38.07,9.85,7.75
7-April-2017,507.90,514.60,502.60,503.80,508.159742170020330025,273979,3435,139225098.00,42033,15.34,12.00,-4.10
6-April-2017,506.00,516.85,505.00,508.70,510.846806852071082474,618324,7940,315868841.00,122312,19.78,11.85,2.70
5-April-2017,499.55,509.00,498.65,506.50,504.676047810315654040,369962,5051,186710960.00,89225,24.12,10.35,6.95
3-April-2017,495.00,503.20,491.50,498.80,498.532021965991559691,339798,5127,169400184.00,67518,19.87,11.70,3.80
31-March-2017,500.00,503.65,489.00,490.80,497.529585813321828147,407932,6236,202958239.00,112386,27.55,14.65,-9.20
30-March-2017,500.40,504.40,495.25,499.05,499.624273860522557986,647775,6083,323644114.00,227906,35.18,9.15,-1.35
29-March-2017,508.00,512.90,500.00,503.95,501.467857263822915752,8650617,10382,4338006371.00,7884503,91.14,12.90,-4.05
28-March-2017,494.00,504.95,490.00,502.95,490.979706173326953555,8965830,18310,4402040579.00,8499888,94.80,14.95,8.95
27-March-2017,490.00,492.95,483.75,487.20,487.646882007323096136,352310,7687,171802873.00,140998,40.02,9.20,-2.80
24-March-2017,489.00,495.30,485.00,489.20,491.063062767775618664,427130,6590,209747766.00,198457,46.46,10.30,0.20
23-March-2017,488.00,491.75,483.05,488.10,487.070648404993065187,380688,6244,185421951.00,90794,23.85,8.70,0.10
22-March-2017,485.80,502.35,484.10,484.50,491.003914093099845650,1860712,13163,913616875.00,1305096,70.14,18.25,-1.30
21-March-2017,498.05,501.90,486.00,488.00,490.305315026189106542,528464,14044,259108708.00,216240,40.92,15.90,-10.05
20-March-2017,518.90,518.90,502.10,504.55,509.800407837563764054,5071627,5368,2585517513.00,4875886,96.14,16.80,-14.35
17-March-2017,517.45,518.75,511.75,517.00,516.292439694087148472,665026,5119,343347896.00,491349,73.88,7.00,-0.45
16-March-2017,514.45,516.90,511.50,513.60,515.693102970418282075,1861758,3755,960095760.00,1706305,91.65,5.40,-0.85
15-March-2017,513.55,515.90,509.40,511.75,512.444968341072182355,236900,3938,121398213.00,75219,31.75,6.50,-1.80
14-March-2017,523.00,525.70,509.70,511.00,517.034757641035282250,1776559,8118,918542752.00,1476511,83.11,16.00,-12.00
10-March-2017,520.00,520.00,513.00,515.55,515.507115204980516224,392891,8490,202538106.00,155821,39.66,7.00,-4.45
9-March-2017,510.20,519.00,506.50,516.10,515.108340051010294564,378355,5329,194893816.00,74707,19.75,12.50,5.90
8-March-2017,505.00,512.75,500.30,510.20,506.766024160963140100,485080,9139,245822063.00,158372,32.65,12.45,5.20
7-March-2017,520.75,520.75,509.50,511.70,511.688174256364980085,806444,5754,412647858.00,566692,70.27,11.25,-9.05
6-March-2017,514.00,520.65,512.40,518.35,517.483114495214229049,404637,6890,209392815.00,73652,18.20,8.25,4.35
3-March-2017,507.80,515.00,506.70,512.80,510.773926345561443838,237949,3486,121538145.00,53124,22.33,8.30,5.00
2-March-2017,516.00,519.90,503.75,506.30,511.742523948964141774,410143,8524,209887614.00,133643,32.58,16.15,-9.70
1-March-2017,511.50,521.80,509.80,513.30,516.684994557141376092,462992,6801,239221019.00,119356,25.78,12.00,1.80
28-February-2017,510.90,512.80,504.55,506.15,507.736021653288451579,247168,4884,125496097.00,76096,30.79,8.25,-4.75
