Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-April-2018,3140.90,3250.00,3140.90,3242.45,3215.402637972926067337,2881,161,9263575.00,1673,58.07,109.10,101.55
2-April-2018,3092.45,3173.00,3019.70,3137.50,3101.617021276595744680,752,137,2332416.00,392,52.13,153.30,45.05
28-March-2018,2957.55,3137.55,2957.55,3035.50,3096.504069767441860465,1720,84,5325987.00,46,2.67,180.00,77.95
27-March-2018,2980.45,3088.20,2980.45,3017.95,3013.530681467776749922,3243,70,9772880.00,3093,95.37,107.75,37.50
26-March-2018,3067.75,3080.50,2980.30,3029.75,3020.263746505125815470,1073,194,3240743.00,419,39.05,100.20,-38.00
23-March-2018,3135.05,3135.05,3027.75,3065.90,3086.551351351351351351,740,130,2284048.00,394,53.24,107.30,-69.15
22-March-2018,3223.30,3236.00,3050.00,3135.05,3156.985465116279069767,344,74,1086003.00,204,59.30,186.00,-88.25
21-March-2018,3145.25,3233.90,3145.25,3211.10,3193.838041431261770244,531,131,1695928.00,253,47.65,88.65,65.85
20-March-2018,3120.00,3155.40,3100.00,3125.00,3125.828921885087153001,1549,96,4841909.00,1284,82.89,55.40,5.00
19-March-2018,3213.30,3245.00,3085.00,3124.05,3133.812191103789126853,1821,190,5706672.00,1112,61.07,160.00,-89.25
16-March-2018,3220.55,3259.75,3200.25,3224.30,3226.111111111111111111,180,47,580700.00,81,45.00,59.50,3.75
15-March-2018,3253.25,3270.00,3181.00,3244.30,3243.289902280130293159,614,115,1991380.00,191,31.11,89.00,-8.95
14-March-2018,3220.00,3323.05,3190.00,3218.00,3240.015873015873015873,819,160,2653573.00,391,47.74,133.05,-2.00
13-March-2018,3281.05,3320.95,3164.70,3200.05,3216.971357409713574097,803,168,2583228.00,398,49.56,156.25,-81.00
12-March-2018,3273.00,3329.00,3237.65,3271.70,3283.586363636363636363,660,129,2167167.00,292,44.24,91.35,-1.30
9-March-2018,3289.85,3342.85,3260.00,3272.65,3294.196864111498257839,574,87,1890869.00,264,45.99,82.85,-17.20
8-March-2018,3307.45,3375.00,3246.00,3289.85,3309.533444816053511705,1794,355,5937303.00,855,47.66,129.00,-17.60
7-March-2018,3300.10,3399.00,3243.35,3264.05,3299.872770511296076099,841,195,2775193.00,405,48.16,155.65,-36.05
6-March-2018,3453.00,3499.00,3251.85,3292.65,3426.677376171352074966,1494,273,5119456.00,754,50.47,247.15,-160.35
5-March-2018,3527.10,3527.10,3353.00,3393.50,3404.733770970094821298,1371,225,4667890.00,717,52.30,174.10,-133.60
1-March-2018,3300.00,3656.45,3250.00,3520.10,3476.563608049832295160,8348,1671,29022353.00,2609,31.25,406.45,220.10
28-February-2018,3261.65,3359.40,3255.00,3291.80,3297.452606635071090047,422,114,1391525.00,214,50.71,104.40,30.15
27-February-2018,3340.00,3365.35,3215.10,3266.20,3299.305498981670061099,491,103,1619959.00,271,55.19,150.25,-73.80
26-February-2018,3329.15,3366.00,3298.60,3312.85,3326.142222222222222222,225,63,748382.00,79,35.11,67.40,-16.30
23-February-2018,3415.00,3447.10,3317.00,3334.10,3353.855345911949685534,477,95,1599789.00,251,52.62,130.10,-80.90
22-February-2018,3150.00,3445.00,3150.00,3407.60,3361.964018264840182648,10950,315,36813506.00,9864,90.08,295.00,257.60
21-February-2018,3365.00,3420.05,3303.00,3330.50,3352.085570469798657718,596,115,1997843.00,191,32.05,117.05,-34.50
20-February-2018,3329.65,3430.00,3289.70,3401.35,3375.238009376126938333,2773,368,9359535.00,1566,56.47,140.30,71.70
19-February-2018,3430.00,3430.00,3202.05,3281.75,3325.081065431383902721,1727,166,5742415.00,998,57.79,227.95,-148.25
16-February-2018,3485.00,3570.00,3390.00,3431.35,3439.666971637694419030,1093,138,3759556.00,502,45.93,180.00,-53.65
15-February-2018,3487.75,3606.55,3418.50,3462.35,3516.089533641865432538,5618,880,19753391.00,2051,36.51,188.05,-25.40
14-February-2018,3620.45,3629.45,3465.25,3485.80,3550.364645602049530315,1171,161,4157477.00,329,28.10,164.20,-134.65
12-February-2018,3639.50,3709.00,3526.00,3566.10,3612.185967878275570583,2366,364,8546432.00,998,42.18,183.00,-73.40
9-February-2018,3690.00,3827.00,3525.10,3611.90,3680.114886363636363636,8800,1339,32385011.00,1818,20.66,301.90,-78.10
8-February-2018,3500.00,3717.45,3410.05,3693.00,3605.260544505572012977,7089,1037,25557692.00,1655,23.35,307.40,193.00
